player_id,player_name,country,country_id,birth_date_utc,primary_position,club_id,club_name,height_cm,preferred_foot,transfer_value_eur
308909,Abdulaziz Hatem,Qatar,5902,1990-10-28,attacking midfielder,101898,Al-Rayyan,183,left,175234
308921,Boualem Khoukhi,Qatar,5902,1990-07-09,center back,101895,Al-Sadd,180,right,307816
309153,Karim Boudiaf,Qatar,5902,1990-09-16,defensive midfielder,203826,Al-Duhail SC,190,right,175033
365245,Edmílson Junior,Qatar,5902,1994-08-19,right winger,203826,Al-Duhail SC,181,right,1018845
431151,Mohammed Muntari,Qatar,5902,1993-12-20,striker,101897,Al-Gharafa,194,right,199236
613792,Akram Afif,Qatar,5902,1996-11-18,left winger,101895,Al-Sadd,177,right,4110349
615414,Assim Madibo,Qatar,5902,1996-10-22,defensive midfielder,203826,Al-Duhail SC,168,right,190418
644014,Sultan Al Brake,Qatar,5902,1996-04-07,left back,203826,Al-Duhail SC,175,left,245853
644017,Almoez Ali,Qatar,5902,1996-08-19,striker,203826,Al-Duhail SC,180,right,1298327
734637,Pedro Miguel,Qatar,5902,1990-08-06,center back,101895,Al-Sadd,182,right,
898424,Ahmed Fathy,Qatar,5902,1993-01-25,defensive midfielder,101899,Al-Arabi,171,right,195126
922387,Meshaal Barsham,Qatar,5902,1998-02-14,keeper,101895,Al-Sadd,180,right,650907
937414,Homam El Amin,Qatar,5902,1999-08-25,left back,203826,Al-Duhail SC,188,left,297213
1017520,Carlos Harvey,Panama,5922,2000-02-03,center back,207242,Minnesota United,185,right,305483
1054138,Tomás Rodríguez,Panama,5922,1999-03-09,striker,6453,Barcelona SC,183,right,579891
1137803,César Yanis,Panama,5922,1996-01-28,central midfielder,4055,Cobresal,160,left,226895
1223132,José Córdoba,Panama,5922,2001-06-03,center back,9850,Norwich City,187,left,3287770
1330683,César Samudio,Panama,5922,1994-02-23,keeper,9932,CD Marathon,189,left,
1404414,Azarías Londoño,Panama,5922,2001-06-21,right winger,113053,Universidad Catolica,185,right,761389
1454648,Edgardo Fariña,Panama,5922,2001-10-19,center back,657508,Nizhny Novgorod,194,right,1099045
183088,Alberto Quintero,Panama,5922,1987-12-18,midfielder,165476,CD Plaza Amador,165,right,181057
206088,Luis Mejía,Panama,5922,1991-03-16,keeper,8304,Nacional,193,left,252929
308131,Aníbal Godoy,Panama,5922,1990-02-10,central midfielder,1701119,San Diego FC,183,left,69173
312159,Cecilio Waterman,Panama,5922,1991-04-13,striker,4054,Universidad de Concepcion,181,right,252396
501847,Roderick Miller,Panama,5922,1992-04-03,center back,4674,Turan Tovuz,189,left,153592
503710,Éric Davis,Panama,5922,1991-03-31,left wing-back,165476,CD Plaza Amador,180,left,134087
526710,Yoel Bárcenas,Panama,5922,1993-10-23,central midfielder,1170234,Mazatlan FC,175,right,417821
531913,Orlando Mosquera,Panama,5922,1994-12-25,keeper,582749,Al-Fayha,191,right,297942
574077,Ismael Díaz,Panama,5922,1997-05-12,left winger,1841,Leon,182,right,1248533
643635,Amir Murillo,Panama,5922,1996-02-11,right back,10188,Beşiktaş,183,right,7111372
643638,Fidel Escobar,Panama,5922,1995-01-09,center back,6607,Deportivo Saprissa,181,right,50000
643682,Adalberto Carrasquilla,Panama,5922,1998-11-28,central midfielder,1946,Pumas,170,right,2208317
688448,Jiovany Ramos,Panama,5922,1997-01-26,center back,657277,Academia Puerto Cabello,189,right,145710
688449,Andrés Andrade,Panama,5922,1998-10-16,center back,9977,LASK,187,left,1200417
727101,Cristian Martínez,Panama,5922,1997-02-06,defensive midfielder,6019,Slovan Bratislava,170,right,518871
888966,César Blackman,Panama,5922,1998-04-02,right back,6019,Slovan Bratislava,174,right,1309247
924235,Jorge Gutiérrez,Panama,5922,1998-09-01,left back,176496,Deportivo La Guaira,171,left,343158
940333,José Luis Rodríguez,Panama,5922,1998-06-19,left winger,649424,FC Juarez,180,left,1688534
940334,José Fajardo,Panama,5922,1993-08-18,striker,113053,Universidad Catolica,181,right,325770
103468,Johny Placide,Haiti,5934,1988-01-29,keeper,7794,SC Bastia,181,right,208945
1079194,Don Deedson Louicius,Haiti,5934,2001-02-11,left wing-back,6399,FC Dallas,178,left,
1107287,Carl Sainté,Haiti,5934,2002-08-09,center back,1003209,El Paso Locomotive FC,182,right,69402
1181438,Martin Expérience,Haiti,5934,1999-03-09,left wing-back,,,178,left,217557
1199382,Josué Casimir,Haiti,5934,2001-09-24,right midfielder,8583,Auxerre,178,right,3526640
1200016,Ruben Providence,Haiti,5934,2001-07-07,left winger,4116,Almere City FC,178,right,221974
1209244,Alexandre Pierre,Haiti,5934,2001-02-25,keeper,9874,Sochaux,190,right,271235
1242314,Lenny Joseph,Haiti,5934,2000-10-12,striker,8222,Ferencvaros,183,right,1350126
1286428,Garven Metusala,Haiti,5934,1999-12-31,center back,614321,Colorado Springs Switchbacks FC,186,both,61751
1329461,Danley Jean Jacques,Haiti,5934,2000-05-20,central midfielder,191716,Philadelphia Union,180,right,1913572
1356595,Dominique Simon,Haiti,5934,2000-07-29,central midfielder,2406,Pardubice,179,right,172115
1394254,Wilguens Paugain,Haiti,5934,2001-08-24,right wing-back,10000,Zulte Waregem,180,right,565288
1447452,Olivier Pierre,Haiti,5934,2004-12-30,midfielder,911047,Real Hope FA,175,right,
1807873,Keeto Thermoncy,Haiti,5934,2006-03-29,defender,4641,Young Boys II,179,right,298631
525445,Duckens Nazon,Haiti,5934,1994-04-07,striker,101614,Esteghlal,181,right,468548
532700,Ricardo Adé,Haiti,5934,1990-05-21,center back,6721,LDU de Quito,190,right,274554
634110,Carlens Arcus,Haiti,5934,1996-06-28,right back,8121,Angers,180,right,1039378
643482,Derrick Etienne,Haiti,5934,1996-11-25,striker,56453,Toronto FC,178,right,253844
649744,Duke Lacroix,Haiti,5934,1993-10-14,left back,614321,Colorado Springs Switchbacks FC,175,left,50000
759569,Yassin Fortuné,Haiti,5934,1999-01-30,striker,4531,Vizela,185,right,240664
769166,Jean-Ricner Bellegarde,Haiti,5934,1998-06-27,central midfielder,8602,Wolverhampton Wanderers,170,right,15860619
769168,Jean-Kévin Duverne,Haiti,5934,1997-07-12,center back,9830,Nantes,184,right,1176519
822716,Hannes Delcroix,Haiti,5934,1999-02-28,center back,7896,Lugano,185,left,1077002
833641,Frantzdy Pierrot,Haiti,5934,1995-03-29,striker,8563,AEK Athens,194,right,1422568
887703,Wilson Isidor,Haiti,5934,2000-08-27,striker,8472,Sunderland,180,right,19480036
899023,Josué Duverger,Haiti,5934,2000-04-27,keeper,0,FC Cosmos Koblenz,187,left,
1050838,Anass Salah-Eddine,Morocco,6262,2002-01-18,left back,8686,Roma,179,left,10187905
1073143,Azzedine Ounahi,Morocco,6262,2000-04-19,attacking midfielder,7732,Girona,182,right,9967754
1180288,Ismael Saibari,Morocco,6262,2001-01-28,attacking midfielder,9823,Bayern München,185,right,49583828
1187506,Chadi Riad,Morocco,6262,2003-06-17,center back,9826,Crystal Palace,187,left,15125184
1242587,Amine Sbaï,Morocco,6262,2000-11-05,left winger,8121,Angers,175,right,1813885
1274060,Neil El Aynaoui,Morocco,6262,2001-07-02,defensive midfielder,8686,Roma,182,right,20071939
1287871,Zakaria El Ouahdi,Morocco,6262,2001-12-31,right back,9987,Genk,175,right,16159080
1298186,Redouane Halhal,Morocco,6262,2003-03-05,center back,8203,KV Mechelen,185,right,2225273
1340895,Bilal El Khannouss,Morocco,6262,2004-05-10,attacking midfielder,10269,VfB Stuttgart,180,right,36014850
1368654,Chemsdine Talbi,Morocco,6262,2005-05-09,right winger,8472,Sunderland,175,right,26961307
1561552,Ayyoub Bouaddi,Morocco,6262,2007-10-02,defensive midfielder,8639,Lille,185,right,48382644
1598170,Samir El Mourabet,Morocco,6262,2005-10-06,defensive midfielder,9848,Strasbourg,187,left,4596544
1603755,Gessime Yassine,Morocco,6262,2005-11-22,right winger,9848,Strasbourg,172,left,8432368
1680173,Ayoube Amaimouni-Echghouyab,Morocco,6262,2004-11-30,right winger,9810,Eintracht Frankfurt,179,left,1269678
340020,Yassine Bounou,Morocco,6262,1991-04-05,keeper,2529,Al Hilal,195,left,1905419
573787,Munir,Morocco,6262,1989-05-10,keeper,316652,RSB Berkane,190,right,388965
593116,Sofyan Amrabat,Morocco,6262,1996-08-21,defensive midfielder,8695,Fenerbahçe,185,right,11405439
614912,Marwane Saadane,Morocco,6262,1992-01-17,center back,177356,Al Fateh FC,185,right,196011
696443,Issa Diop,Morocco,6262,1997-01-09,center back,9879,Fulham,194,right,9993650
750027,Brahim Díaz,Morocco,6262,1999-08-03,right winger,8633,Real Madrid,170,left,31471470
770881,Achraf Hakimi,Morocco,6262,1998-11-04,right back,9847,Paris Saint-Germain,181,right,73036848
775539,Noussair Mazraoui,Morocco,6262,1997-11-14,left back,10260,Manchester United,183,right,21173600
884382,Ayoub El Kaabi,Morocco,6262,1993-06-25,striker,8638,Olympiacos,182,left,2323757
885288,Ahmed Tagnaouti,Morocco,6262,1996-04-05,keeper,102035,FAR Rabat,186,right,478587
909908,Youssef Belammari,Morocco,6262,1998-09-20,left back,101745,Al Ahly SC,183,left,1208587
988749,Soufiane Rahimi,Morocco,6262,1996-06-02,striker,102117,Al-Ain,180,right,3615073
1054166,Oswin Appollis,South Africa,6316,2001-08-25,left winger,7866,Orlando Pirates,171,right,820378
1076668,Iqraam Rayners,South Africa,6316,1995-12-19,striker,4530,Mamelodi Sundowns FC,176,right,1728893
1107735,Sphephelo Sithole,South Africa,6316,1999-03-03,defensive midfielder,188163,Tondela,186,right,435110
1124424,Thalente Mbatha,South Africa,6316,2000-03-06,defensive midfielder,7866,Orlando Pirates,180,right,864734
1137059,Evidence Makgopa,South Africa,6316,2000-06-05,striker,7866,Orlando Pirates,188,right,648428
1178629,Jayden Adams,South Africa,6316,2001-05-05,defensive midfielder,,,175,right,316800
1202481,Bradley Cross,South Africa,6316,2001-01-30,left back,6279,Kaizer Chiefs,175,left,347389
1289611,Tshepang Moremi,South Africa,6316,2000-10-02,left winger,7866,Orlando Pirates,168,left,614653
1394951,Thapelo Maseko,South Africa,6316,2003-11-11,right winger,4530,Mamelodi Sundowns FC,178,left,539836
1451566,Kamogelo Sebelebele,South Africa,6316,2002-07-21,right back,7866,Orlando Pirates,166,right,537448
1469826,Olwethu Makhanya,South Africa,6316,2004-04-30,center back,191716,Philadelphia Union,185,right,1930929
1471333,Relebohile Mofokeng,South Africa,6316,2004-10-23,attacking midfielder,7978,Union St.Gilloise,161,right,1744922
1579341,Thabang Matuludi,South Africa,6316,1999-01-14,right back,149600,Polokwane City,189,right,419681
1600334,Ime Okon,South Africa,6316,2004-02-20,center back,9904,Hannover 96,187,right,1770254
1680659,Samukelo Kabini,South Africa,6316,2004-03-15,left back,9917,Molde,188,left,1911749
1680696,Khulumani Ndamane,South Africa,6316,2004-02-05,center back,4530,Mamelodi Sundowns FC,183,right,396326
1719066,Mbekezeli Mbokazi,South Africa,6316,2005-09-19,center back,6397,Chicago Fire FC,177,left,845953
253991,Ronwen Williams,South Africa,6316,1992-01-21,keeper,4530,Mamelodi Sundowns FC,184,right,485782
303609,Themba Zwane,South Africa,6316,1989-08-03,attacking midfielder,4530,Mamelodi Sundowns FC,170,right,60000
428006,Ricardo Goss,South Africa,6316,1994-04-02,keeper,4530,Mamelodi Sundowns FC,181,right,110797
616179,Aubrey Modiba,South Africa,6316,1995-07-22,left back,4530,Mamelodi Sundowns FC,167,left,829163
716819,Nkosinathi Sibisi,South Africa,6316,1995-09-22,center back,7866,Orlando Pirates,177,right,765783
787099,Sipho Chaine,South Africa,6316,1996-12-14,keeper,7866,Orlando Pirates,186,right,755548
848361,Teboho Mokoena,South Africa,6316,1997-01-24,defensive midfielder,4530,Mamelodi Sundowns FC,176,right,1261702
881500,Lyle Foster,South Africa,6316,2000-09-03,striker,8191,Burnley,185,right,12005752
940010,Khuliso Mudau,South Africa,6316,1995-04-26,right back,4530,Mamelodi Sundowns FC,181,right,513583
1033099,Hicham Boudaoui,Algeria,6317,1999-09-23,central midfielder,9831,Nice,173,right,10828692
1039219,Samir Chergui,Algeria,6317,1999-02-06,right back,6379,Paris FC,180,right,1600467
1074967,Ramiz Zerrouki,Algeria,6317,1998-05-26,defensive midfielder,10235,Feyenoord,183,right,5753000
1116034,Oussama Benbot,Algeria,6317,1994-10-11,keeper,101628,USM Alger,188,right,
1118823,Zineddine Belaïd,Algeria,6317,1999-03-20,center back,101630,JS Kabylie,187,right,420053
1131925,Mohamed Tougai,Algeria,6317,2000-01-22,center back,8153,Espérance,191,right,886404
1134206,Mohamed Amoura,Algeria,6317,2000-05-09,striker,8721,Wolfsburg,168,right,26375846
1178324,Jaouen Hadjam,Algeria,6317,2003-03-26,left back,10192,Young Boys,184,left,8388063
1210929,Nadir Benbouali,Algeria,6317,2000-04-17,striker,5755,Györi ETO,187,left,868827
1231029,Rafik Belghali,Algeria,6317,2002-06-07,right midfielder,9876,Hellas Verona,178,right,6045882
1285492,Melvin Mastil,Algeria,6317,2000-02-19,keeper,2442,Stade Nyonnais,196,right,231545
1288907,Yacine Titraoui,Algeria,6317,2003-07-26,defensive midfielder,9986,Sporting Charleroi,170,right,6991052
1298669,Adil Boulbina,Algeria,6317,2003-05-02,left winger,203826,Al-Duhail SC,183,right,2111022
1345875,Farès Chaïbi,Algeria,6317,2002-11-28,defensive midfielder,9810,Eintracht Frankfurt,183,right,17686675
1362385,Achref Abada,Algeria,6317,1999-06-15,center back,101628,USM Alger,185,right,
1457626,Ibrahim Maza,Algeria,6317,2005-11-24,attacking midfielder,8178,Bayer Leverkusen,180,right,23130811
1523327,Farès Ghedjemis,Algeria,6317,2002-09-06,right winger,9891,Frosinone,183,left,2617879
1576876,Anis Hadj Moussa,Algeria,6317,2002-02-11,right winger,10235,Feyenoord,176,left,20915112
210683,Aïssa Mandi,Algeria,6317,1991-10-22,center back,8581,Levante,186,right,1005703
278343,Riyad Mahrez,Algeria,6317,1991-02-21,right winger,2530,Al Ahli,179,left,3582585
500520,Nabil Bentaleb,Algeria,6317,1994-11-24,defensive midfielder,8639,Lille,187,left,931803
559065,Ramy Bensebaini,Algeria,6317,1995-04-16,center back,9789,Borussia Dortmund,186,left,11871091
770880,Luca Zidane,Algeria,6317,1998-05-13,keeper,7878,Granada,183,right,743782
776299,Houssem Aouar,Algeria,6317,1998-06-30,attacking midfielder,8577,Al Ittihad,175,right,6776326
844437,Amine Gouiri,Algeria,6317,2000-02-16,striker,8592,Marseille,180,right,27813453
933845,Rayan Aït-Nouri,Algeria,6317,2001-06-06,left back,8456,Manchester City,180,left,43141768
1022309,Gédéon Kalulu,DR Congo,6321,1997-08-29,right back,2136,Aris Limassol,176,right,693845
1049799,Nathanaël Mbuku,DR Congo,6321,2002-03-16,left winger,8406,Augsburg,170,left,1505904
1116042,Fiston Mayele,DR Congo,6321,1994-06-24,striker,517894,Pyramids FC,185,right,1006694
1132814,Steve Kapuadi,DR Congo,6321,1998-04-30,center back,8024,Widzew Łódź,196,left,1416114
1257080,Matthieu Epolo,DR Congo,6321,2005-01-15,keeper,9985,Standard Liege,183,right,6537663
1302121,Brian Cipenga,DR Congo,6321,1998-03-11,left winger,9865,Almeria,169,right,537027
1359649,Noah Sadiki,DR Congo,6321,2004-12-17,central midfielder,8472,Sunderland,173,right,34369014
1428153,Ngal Ayel Mukau,DR Congo,6321,2004-11-03,right winger,8639,Lille,188,left,14410264
163205,Gaël Kakuta,DR Congo,6321,1991-06-21,striker,8120,AE Larissa,173,left,371433
201939,Cédric Bakambu,DR Congo,6321,1991-04-11,striker,8603,Real Betis,183,right,1086007
277761,Chancel Mbemba,DR Congo,6321,1994-08-08,center back,8639,Lille,182,right,1463786
418137,Arthur Masuaku,DR Congo,6321,1993-11-07,left back,8472,Sunderland,179,left,1333736
466132,Théo Bongonda,DR Congo,6321,1995-11-20,right winger,8643,Spartak Moscow,177,left,1714573
490122,Aaron Tshibola,DR Congo,6321,1995-01-02,defensive midfielder,8597,Kilmarnock,190,right,86400
500932,Joris Kayembe Ditu,DR Congo,6321,1994-08-08,left back,9987,Genk,180,left,1396783
666857,Yoane Wissa,DR Congo,6321,1996-09-03,striker,10261,Newcastle United,176,right,25272439
690149,Axel Tuanzebe,DR Congo,6321,1997-11-14,center back,8191,Burnley,183,right,2761590
694060,Meschack Elia,DR Congo,6321,1997-08-06,right winger,4678,Alanyaspor,173,right,926764
696932,Simon Banza,DR Congo,6321,1996-08-13,striker,102101,Al-Jazira,189,right,10582278
743720,Charles Pickel,DR Congo,6321,1997-05-15,central midfielder,102124,Sharjah Cultural Club,187,right,1347968
751762,Dylan Batubinsika,DR Congo,6321,1996-02-15,center back,8120,AE Larissa,185,right,173704
760320,Aaron Wan-Bissaka,DR Congo,6321,1997-11-26,right back,8654,West Ham United,183,right,22270932
866108,Samuel Moutoussamy,DR Congo,6321,1996-08-12,defensive midfielder,10187,Atromitos,176,left,569836
909803,Edo Kayembe,DR Congo,6321,1998-06-03,central midfielder,9817,Watford,183,left,2063614
912286,Lionel Mpasi-Nzau,DR Congo,6321,1994-08-01,keeper,9746,Le Havre,182,right,359812
976996,Timothy Fayulu,DR Congo,6321,1999-07-24,keeper,10179,Sion,192,right,542306
1107280,Pape Sarr,Senegal,6395,2002-09-14,central midfielder,8586,Tottenham Hotspur,184,right,39271255
1197347,Nicolas Jackson,Senegal,6395,2001-06-20,striker,8455,Chelsea,187,right,39658770
1230848,Bamba Dieng,Senegal,6395,2000-03-23,striker,8689,Lorient,178,right,2415727
1254147,Antoine Mendy,Senegal,6395,2004-05-27,center back,9831,Nice,187,right,7726033
1285866,Habib Diarra,Senegal,6395,2004-01-03,central midfielder,8472,Sunderland,179,right,39176788
1426170,Mamadou Sarr,Senegal,6395,2005-08-29,center back,8455,Chelsea,194,right,29125685
1434889,Assane Diao,Senegal,6395,2005-09-07,right winger,10171,Como,185,right,26816758
1436305,Lamine Camara,Senegal,6395,2004-01-01,defensive midfielder,9829,Monaco,173,right,36859160
1451265,Malick Diouf,Senegal,6395,2004-12-28,left back,8654,West Ham United,183,left,37962523
1593857,Ibrahim Mbaye,Senegal,6395,2008-01-24,right winger,9847,Paris Saint-Germain,175,right,32190515
179410,Idrissa Gueye,Senegal,6395,1989-09-26,defensive midfielder,8668,Everton,174,right,1300989
1798782,Bara Ndiaye,Senegal,6395,2007-12-31,defensive midfielder,1882872,Gambinos Stars,180,right,1267491
210428,Kalidou Koulibaly,Senegal,6395,1991-06-20,center back,2529,Al Hilal,186,right,2696583
303339,Sadio Mané,Senegal,6395,1992-04-10,left midfielder,101918,Al Nassr FC,175,right,7888875
466436,Mory Diaw,Senegal,6395,1993-06-22,keeper,9746,Le Havre,197,right,928216
588626,Abdoulaye Seck,Senegal,6395,1992-06-04,center back,10185,Maccabi Haifa,192,right,245903
592102,Moussa Niakhaté,Senegal,6395,1996-03-08,center back,9748,Lyon,180,left,16769936
766574,Yehvann Diouf,Senegal,6395,1999-11-16,keeper,9831,Nice,190,right,7159686
771294,Ismaïla Sarr,Senegal,6395,1998-02-25,attacking midfielder,9826,Crystal Palace,185,right,37376917
773229,Édouard Mendy,Senegal,6395,1992-03-01,keeper,2530,Al Ahli,197,right,1857844
819972,Cherif Ndiaye,Senegal,6395,1996-01-23,striker,9750,Samsunspor,190,right,3533638
837061,Krépin Diatta,Senegal,6395,1999-02-25,right back,9829,Monaco,173,right,3408763
844544,Pape Gueye,Senegal,6395,1999-01-24,central midfielder,10205,Villarreal,189,left,26962003
872396,Pathé Ciss,Senegal,6395,1994-03-16,center back,8370,Rayo Vallecano,183,right,1511118
906945,Ismail Jakobs,Senegal,6395,1999-08-17,left back,8637,Galatasaray,184,left,6340004
965764,Iliman Ndiaye,Senegal,6395,2000-03-06,right winger,8668,Everton,180,right,47014030
1041660,Eren Elmali,Turkiye,6595,2000-07-07,left back,8637,Galatasaray,180,left,4302054
1092015,Oguz Aydin,Turkiye,6595,2000-10-27,left winger,8695,Fenerbahçe,183,right,7805560
1117570,Kerem Aktürkoglu,Turkiye,6595,1998-10-21,left winger,8695,Fenerbahçe,173,right,20226783
1183589,Ismail Yüksek,Turkiye,6595,1999-01-26,defensive midfielder,8695,Fenerbahçe,183,right,13382504
1253890,Arda Güler,Turkiye,6595,2005-02-25,attacking midfielder,8633,Real Madrid,176,left,100256350
1367924,Can Uzun,Turkiye,6595,2005-11-11,attacking midfielder,9810,Eintracht Frankfurt,186,right,46553419
1406300,Deniz Gül,Turkiye,6595,2004-07-02,striker,9773,FC Porto,190,right,6214902
1412132,Kenan Yildiz,Turkiye,6595,2005-05-04,attacking midfielder,9885,Juventus,185,both,74875120
150372,Mert Günok,Turkiye,6595,1989-03-01,keeper,8695,Fenerbahçe,196,right,427287
291399,Abdülkerim Bardakci,Turkiye,6595,1994-09-07,center back,8637,Galatasaray,184,left,4134696
304733,Hakan Çalhanoglu,Turkiye,6595,1994-02-08,central midfielder,8636,Inter,176,right,11038093
316544,Irfan Kahveci,Turkiye,6595,1995-07-15,right winger,8695,Fenerbahçe,176,left,1878876
424380,Samet Akaydin,Turkiye,6595,1994-03-13,center back,9752,Trabzonspor,190,right,707563
441164,Kaan Ayhan,Turkiye,6595,1994-11-10,center back,8637,Galatasaray,184,right,1156720
602261,Caglar Söyüncü,Turkiye,6595,1996-05-23,center back,8695,Fenerbahçe,187,both,2940900
603669,Ugurcan Çakir,Turkiye,6595,1996-04-05,keeper,8637,Galatasaray,191,right,14730014
738064,Salih Özcan,Turkiye,6595,1998-01-11,defensive midfielder,10188,Beşiktaş,180,right,1869708
774448,Ferdi Kadioglu,Turkiye,6595,1999-10-07,left back,10204,Brighton & Hove Albion,173,right,33783843
823078,Merih Demiral,Turkiye,6595,1998-03-05,center back,2530,Al Ahli,192,right,12772408
845990,Ozan Kabak,Turkiye,6595,2000-03-25,center back,8226,Hoffenheim,185,right,4079119
845991,Yunus Akgün,Turkiye,6595,2000-07-07,attacking midfielder,8637,Galatasaray,173,left,17250152
866967,Altay Bayindir,Turkiye,6595,1998-04-14,keeper,10260,Manchester United,198,right,6777005
867225,Zeki Çelik,Turkiye,6595,1997-02-17,right wing-back,9885,Juventus,180,right,8748384
890232,Baris Alper Yilmaz,Turkiye,6595,2000-05-23,left winger,8637,Galatasaray,186,right,20767203
904098,Mert Müldür,Turkiye,6595,1999-04-03,right back,8695,Fenerbahçe,188,right,5331187
935409,Orkun Kökcü,Turkiye,6595,2000-12-29,defensive midfielder,10188,Beşiktaş,175,both,23867436
1137705,Enzo Fernández,Argentina,6706,2001-01-17,attacking midfielder,8455,Chelsea,178,right,102870838
1216079,José Manuel López,Argentina,6706,2000-12-06,striker,10283,Palmeiras,190,left,20539340
1226147,Giuliano Simeone,Argentina,6706,2002-12-18,right midfielder,9906,Atletico Madrid,173,right,40282654
1272440,Valentín Barco,Argentina,6706,2004-07-23,defensive midfielder,9848,Strasbourg,170,left,27767939
1347574,Nico Paz,Argentina,6706,2004-09-08,attacking midfielder,10171,Como,186,left,58121663
174321,Nicolás Otamendi,Argentina,6706,1988-02-12,center back,10076,River Plate,183,right,934894
195750,Nicolás Tagliafico,Argentina,6706,1992-08-31,left back,9748,Lyon,169,left,2835710
237606,Leandro Paredes,Argentina,6706,1994-06-29,central midfielder,10077,Boca Juniors,180,right,2731002
245555,Gerónimo Rulli,Argentina,6706,1992-05-20,keeper,8592,Marseille,189,right,4792618
268375,Emiliano Martínez,Argentina,6706,1992-09-02,keeper,10252,Aston Villa,195,right,18624999
30981,Lionel Messi,Argentina,6706,1987-06-24,striker,960720,Inter Miami CF,170,left,12783392
324578,Rodrigo De Paul,Argentina,6706,1994-05-24,central midfielder,960720,Inter Miami CF,178,right,10088005
389050,Juan Musso,Argentina,6706,1994-05-06,keeper,9906,Atletico Madrid,191,right,1725822
604126,Giovani Lo Celso,Argentina,6706,1996-04-09,attacking midfielder,8603,Real Betis,177,left,11068703
687008,Gonzalo Montiel,Argentina,6706,1997-01-01,right back,10076,River Plate,175,right,2254445
690230,Lautaro Martínez,Argentina,6706,1997-08-22,striker,8636,Inter,174,right,64943907
693599,Exequiel Palacios,Argentina,6706,1998-10-05,defensive midfielder,8178,Bayer Leverkusen,177,right,29016312
726345,Nahuel Molina,Argentina,6706,1998-04-06,right back,9906,Atletico Madrid,175,right,12622622
785411,Marcos Senesi,Argentina,6706,1997-05-10,center back,8586,Tottenham Hotspur,184,left,18790262
789066,Cristian Romero,Argentina,6706,1998-04-27,center back,8586,Tottenham Hotspur,185,right,51943783
812652,Facundo Medina,Argentina,6706,1999-05-28,center back,8592,Marseille,184,left,18045188
831489,Alexis Mac Allister,Argentina,6706,1998-12-24,defensive midfielder,8650,Liverpool,174,right,84925776
841672,Nicolás González,Argentina,6706,1998-04-06,left midfielder,9885,Juventus,180,left,20067914
847983,Lisandro Martínez,Argentina,6706,1998-01-18,center back,10260,Manchester United,178,left,36731175
955271,Thiago Almada,Argentina,6706,2001-04-26,left midfielder,9906,Atletico Madrid,171,right,19982282
974753,Julián Álvarez,Argentina,6706,2000-01-31,striker,9906,Atletico Madrid,170,right,103724288
1032039,Jackson Porozo,Ecuador,6707,2000-08-04,center back,162418,Tijuana,192,right,1777284
1108611,Pedro Vite,Ecuador,6707,2002-03-09,central midfielder,1946,Pumas,172,left,7050369
1137667,Piero Hincapié,Ecuador,6707,2002-01-09,left back,9825,Arsenal,184,left,56767496
1137668,Moisés Caicedo,Ecuador,6707,2001-11-02,defensive midfielder,8455,Chelsea,178,right,121001035
1137670,Willian Pacho,Ecuador,6707,2001-10-16,center back,9847,Paris Saint-Germain,188,left,67849291
1274400,Alan Minda,Ecuador,6707,2003-05-14,striker,10272,Atletico MG,174,right,2924948
1287010,Nilson Angulo,Ecuador,6707,2003-06-19,left winger,8472,Sunderland,182,right,8674415
1353364,Anthony Valencia,Ecuador,6707,2003-07-21,attacking midfielder,9988,Royal Antwerp,174,left,950961
1354085,Joel Ordóñez,Ecuador,6707,2004-04-21,center back,8342,Club Brugge,185,right,37004425
1391753,Yaimar Medina,Ecuador,6707,2004-11-05,left back,9987,Genk,178,left,3966958
1418122,Jeremy Arévalo,Ecuador,6707,2005-03-19,striker,8458,VfB Stuttgart II,173,left,3151435
1421270,Kevin Rodríguez,Ecuador,6707,2000-03-04,striker,7978,Union St.Gilloise,190,right,3615436
1443464,Kendry Páez,Ecuador,6707,2007-05-04,right winger,10076,River Plate,178,left,11866705
146801,Hernán Galíndez,Ecuador,6707,1987-03-30,keeper,10081,Huracan,189,right,819512
1477417,Denil Castillo,Ecuador,6707,2004-03-24,central midfielder,8113,FC Midtjylland,189,right,
1614051,Gonzalo Valle,Ecuador,6707,1996-02-28,keeper,6721,LDU de Quito,186,right,891166
195927,Enner Valencia,Ecuador,6707,1989-11-04,striker,,,177,right,1001139
688278,Pervis Estupinán,Ecuador,6707,1998-01-21,left midfielder,8564,Milan,175,left,16253460
766159,Jordy Caicedo,Ecuador,6707,1997-11-18,striker,10081,Huracan,186,right,1041384
825641,Félix Torres,Ecuador,6707,1997-01-11,center back,8702,Internacional,187,right,1387148
832171,Alan Franco,Ecuador,6707,1998-08-21,defensive midfielder,10272,Atletico MG,175,right,2234971
845368,John Yeboah,Ecuador,6707,2000-06-23,striker,7881,Venezia,170,left,3143241
848593,Ángelo Preciado,Ecuador,6707,1998-02-18,right midfielder,10272,Atletico MG,174,right,1910917
950396,Jordy Alcívar,Ecuador,6707,1999-08-05,defensive midfielder,192875,Independiente del Valle,168,right,1097328
978290,Moisés Ramirez,Ecuador,6707,2000-09-09,keeper,488099,Kifisia FC,185,right,702526
980311,Gonzalo Plata,Ecuador,6707,2000-11-01,right winger,9770,Flamengo,178,left,7847282
1097466,Micky van de Ven,Netherlands,6708,2001-04-19,center back,8586,Tottenham Hotspur,193,left,66132070
